category,rating,reviews_count,title,price,author,link
Romance,3.9,36,The Girl I Last Loved: The girl who never loved me back,INR 24,Smita Kaushik,https://amazon.in/Girl-Last-Loved-never-loved-ebook/dp/B00QV7JR3C
Romance,4.5,234,Accidentally Cupid (A Romantic Comedy Novel),INR 110,Prachi Gupta,https://amazon.in/Accidentally-Cupid-Romantic-Comedy-Novel/dp/1530402433
Romance,NA,NA,A Governess for the Brooding Duke: A Historical Regency Romance Book,INR 64,Bridget Barton,https://amazon.in/Governess-Brooding-Duke-Historical-Regency-ebook/dp/B072BR2TZN
Romance,4,1,Billionaire Unbound: The Billionaire's Obsession ~ Chloe,INR 272,J. S. Scott,https://amazon.in/Billionaire-Unbound-Billionaires-Obsession-Chloe-ebook/dp/B00UCJYHLW
Romance,4.6,153,No Matter What I Do: I end up Falling for You,INR 87,Devanshi Sharma,https://amazon.in/No-Matter-What-Do-Falling/dp/9382665846
Romance,4.4,232,It???s Not Right??? But it???s Okay,INR 78,Anuj Tiwari,https://amazon.in/Its-Not-Right-But-Okay/dp/8129137321
Romance,4.5,192,You are My Reason to Smile,INR 49,Arpit Vageria,https://amazon.in/You-are-My-Reason-Smile-ebook/dp/B01N7J9GI0
Romance,4.5,80,The Greatest Short Stories of Leo Tolstoy,INR 159,Leo Tolstoy,https://amazon.in/Greatest-Short-Stories-Leo-Tolstoy/dp/8184950314
Romance,4.3,7,Simha International (The Bansal Legacy Book 1),INR 200,Sundari Venkatraman,https://amazon.in/Simha-International-Bansal-Legacy-Book-ebook/dp/B06W9M4QZP
Romance,4.1,294,The One You Cannot Have,INR 126,Preeti Shenoy,https://amazon.in/One-You-Cannot-Have/dp/9383260688
Romance,4.4,454,2 States: The Story of My Marriage,INR 127,Chetan Bhagat,https://amazon.in/2-States-Story-My-Marriage/dp/8129135523
Romance,3.9,7,Starcrossed: A Starstruck Novel,INR 0,Brenda Hiatt,https://amazon.in/Starcrossed-Starstruck-Novel-Brenda-Hiatt-ebook/dp/B00HYQJNH4
Romance,4.5,25,Last Train to Istanbul: A Novel,INR 129,Ayse Kulin,https://amazon.in/Last-Train-Istanbul-Ayse-Kulin-ebook/dp/B00BJ8YD78
Romance,4.6,84,Messed Up! But all for Love,INR 88,Arvind Parashar,https://amazon.in/dp/9382665943
Romance,NA,NA,Double Dare:  A Fake Fiancee MMF Romance,INR 64,Cassandra Dee,https://amazon.in/Double-Dare-Fake-Fiancee-Romance-ebook/dp/B0719WWZXP
Romance,4.2,53,Norwegian Wood,INR 369,Haruki Murakami,https://amazon.in/Norwegian-Wood-Haruki-Murakami/dp/0099448823
Romance,4.3,275,It's All in the Planets,INR 128,Preeti Shenoy,https://amazon.in/Its-All-Planets-Preeti-Shenoy/dp/9386036452
Romance,4.6,113,All the Light we Cannot See,INR 298,Anthony Doerr,https://amazon.in/All-Light-we-Cannot-See/dp/0008172420
Romance,3.9,239,Fifty Shades of Grey,INR 250,E L James,https://amazon.in/Fifty-Shades-Grey-E-James/dp/0099579936
Romance,4.3,784,Revolution Twenty20,INR 89,Chetan Bhagat,https://amazon.in/Revolution-Twenty20-Chetan-Bhagat-ebook/dp/B013VO03LW
Romance,5,11,Rose Garden International (The Bansal Legacy Book 2),INR 200,Sundari Venkatraman,https://amazon.in/Rose-Garden-International-Bansal-Legacy-ebook/dp/B071RKVMMT
Romance,3.8,25,We Will Meet Again...,INR 24,Tarang Sinha,https://amazon.in/Will-Meet-Again-Tarang-Sinha-ebook/dp/B01M8FUTK6
Romance,3.7,249,Few Things Left Unsaid,INR 101,Sudeep Nagarkar,https://amazon.in/Things-Left-Unsaid-Sudeep-Nagarkar/dp/8184004192
Romance,4.2,574,She Swiped Right into My Heart,INR 94,Sudeep Nagarkar,https://amazon.in/She-Swiped-Right-into-Heart/dp/8184007450
Romance,4.5,292,Till The Last Breath,INR 119,Durjoy Datta,https://amazon.in/Till-Last-Breath-Durjoy-Datta/dp/0143421573
Romance,4.1,8,That Same Old Love (A Second Chance Romance) (Match Made in Hell series Book 1),INR 120,MV Kasi,https://amazon.in/That-Second-Chance-Romance-Match-ebook/dp/B01DPQ46KK
Romance,4.4,21,Fatal Attraction,INR 206,Suvika,https://amazon.in/Fatal-Attraction-Suvika-ebook/dp/B06XW875S4
Romance,4.7,77,Take a Chance on Me,INR 199,Sapna Bhog,https://amazon.in/Take-Chance-Me-Sapna-Bhog-ebook/dp/B01N3XPNNT
Romance,5,3,The Duke's Holiday (The Regency Romp Trilogy Book 1),INR 129,Maggie Fenton,https://amazon.in/Dukes-Holiday-Regency-Romp-Trilogy-ebook/dp/B00ORBNER4
Romance,4.5,10,The Apartment,INR 58,Sweta Kondavalasa,https://amazon.in/Apartment-Sweta-Kondavalasa-ebook/dp/B072F9SN43
Romance,4.3,37,Every Time it Rains,INR 99,Nikita Singh,https://amazon.in/Every-Time-Rains-Nikita-Singh/dp/9352643739
Romance,4.7,1671,You are the Best Wife: A True Love Story,INR 41,Ajay Pandey,https://amazon.in/You-are-Best-Wife-Story-ebook/dp/B01F3ZO566
Romance,4.1,315,The Secret wish List,INR 29,Preeti Shenoy,https://amazon.in/Secret-wish-List-Preeti-Shenoy-ebook/dp/B00CN3VYOI
Romance,4.1,694,Can Love Happen Twice,INR 113,Ravinder Singh,https://amazon.in/Love-Happen-Twice-Ravinder-Singh/dp/0143417231
Romance,3.9,2245,"Life Is What You Make It A Story Of Love, Hope And How Determination Can Overcome Even Destiny",INR 56,Preeti Shenoy,https://amazon.in/Life-Story-Determination-Overcome-Destiny-ebook/dp/B00NBJTP44
Romance,4.5,422,I'm An Average Looking Boy...Will You Be My Girlfriend?,INR 95,ROOPESH KUMAR,https://amazon.in/Average-Looking-Boy-Will-Girlfriend/dp/935254448X
Romance,5,2,Dear Aaron,INR 256,Mariana Zapata,https://amazon.in/Dear-Aaron-Mariana-Zapata-ebook/dp/B071X1NSV8
Romance,4.2,312,It Happens for a Reason,INR 29,Preeti Shenoy,https://amazon.in/Happens-Reason-Preeti-Shenoy-ebook/dp/B00Q4IQQNC
Romance,4.6,67,The Girl Who Knew Too Much: What if the Loved One You Lost Were to Come Back?,INR 157,Vikrant Khanna,https://amazon.in/dp/0143439944
Romance,3.9,331,This Love that Feels Right???,INR 114,Ravinder Singh,https://amazon.in/This-Love-that-Feels-Right/dp/0143423029
Romance,4.7,425,Her Last Wish,INR 49,Ajay K. Pandey,https://amazon.in/Her-Last-Wish-Ajay-Pandey-ebook/dp/B01MQZUEYQ
Romance,4.3,39,Baaz,INR 237,Anuja Chauhan,https://amazon.in/Baaz-Anuja-Chauhan/dp/9352644123
Romance,4,9,I'm All Yours: She will definitely make him believe in love,INR 96,Madhumitha,https://amazon.in/Im-All-Yours-definitely-believe-ebook/dp/B06ZZR4PSS
Romance,4.8,4,The Moonlit Garden,INR 9,Corina Bomann,https://amazon.in/Moonlit-Garden-Corina-Bomann-ebook/dp/B00ZX99WE8
Romance,4.3,306,Looking for Alaska,INR 215,John Green,https://amazon.in/Looking-Alaska-John-Green/dp/0007523521
Romance,4.5,106,I Still Think about You,INR 98,Arpit Vageria,https://amazon.in/I-Still-Think-about-You/dp/9382665706
Romance,3.8,139,Tell Me a Story,INR 102,Ravinder Singh,https://amazon.in/Tell-Me-Story-Ravinder-Singh/dp/0143423010
Romance,4.6,284,Promise Me a Million Times,INR 88,Keshav Aneel,https://amazon.in/Promise-Million-Times-Keshav-Aneel/dp/9382665730
Romance,4.3,224,If It???s Not Forever It???s Not Love,INR 140,Durjoy Datta,https://amazon.in/Its-Not-Forever-Durjoy-Datta/dp/0143421565
Romance,NA,NA,Our Story Needs No Filter,INR 149,Sudeep Nagarkar,https://amazon.in/dp/8184007442
Romance,4.7,1167,This Is Not Your Story,INR 83,Savi Sharma,https://amazon.in/dp/9386224399
Romance,4.8,626,The Boy Who Loved,INR 119,Durjoy Datta,https://amazon.in/Boy-Who-Loved-Durjoy-Datta/dp/0143426575
Romance,4.1,2205,Everyone Has A Story,INR 74,Savi Sharma,https://amazon.in/Everyone-Has-Story-Savi-Sharma/dp/9386036754
Romance,3.9,2245,Life is What You Make it,INR 113,Preeti Shenoy,https://amazon.in/Life-What-Make-Preeti-Shenoy/dp/9380349300
Romance,4.1,5971,Half Girlfriend,INR 41,Chetan Bhagat,https://amazon.in/Half-Girlfriend-Chetan-Bhagat-ebook/dp/B013VO02LS
Romance,4.7,1671,You are the Best Wife: A True Love Story,INR 87,Ajay K Pandey,https://amazon.in/You-are-Best-Wife-Story/dp/9382665544
Romance,NA,NA,Seven Days With Her Boss,INR 192,Penny Wylder,https://amazon.in/Seven-Days-Boss-Penny-Wylder-ebook/dp/B071D48SPW
Romance,5,2,Ruthless (The Revenge Games Book 2),INR 110,MV Kasi,https://amazon.in/Ruthless-Revenge-Games-Book-2-ebook/dp/B071XTDLL2
Romance,4.7,425,Her Last Wish,INR 88,Ajay K. Pandey,https://amazon.in/Her-Last-Wish-Ajay-Pandey/dp/9382665870
Romance,4.1,5971,Half Girlfriend,INR 111,Chetan Bhagat,https://amazon.in/Half-Girlfriend-Chetan-Bhagat/dp/8129135728
Romance,4.1,294,THE ONE YOU CANNOT HAVE,INR 100,PREETI SHENOY,https://amazon.in/ONE-YOU-CANNOT-HAVE-ebook/dp/B00G9XMBQ8
Romance,4.5,1567,"I Too Had a Love Story, Book 1",INR 103,Ravinder Singh,https://amazon.in/Too-Had-Love-Story-Book/dp/0143418769
Romance,4.5,6,Mr. Perfect,INR 150,Sundari Venkatraman,https://amazon.in/Mr-Perfect-Sundari-Venkatraman-ebook/dp/B0714PV4CR
Romance,4.1,2205,Everyone has a story,INR 49,Savi Sharma,https://amazon.in/Everyone-has-story-Savi-Sharma-ebook/dp/B01ELLDUBO
Romance,4.5,79,Milk and Honey,INR 262,Rupi Kaur,https://amazon.in/Milk-Honey-Rupi-Kaur/dp/144947425X
Romance,4.3,275,It's All In The Planets,INR 107,Preeti Shenoy,https://amazon.in/Its-All-Planets-Preeti-Shenoy-ebook/dp/B01JP3CBFY
Romance,4.5,192,You are My Reason to Smile,INR 88,Arpit Vageria,https://amazon.in/dp/9382665889
Romance,4.7,1167,This is Not Your Story,INR 49,Savi Sharma,https://amazon.in/This-Your-Story-Savi-Sharma-ebook/dp/B01NAUZIB0
Romance,4.8,626,The Boy Who Loved,INR 69,Durjoy Datta,https://amazon.in/Boy-Who-Loved-Durjoy-Datta-ebook/dp/B071LS9J9G
"Sciences, Technology & Medicine",4.6,191,Mathematics for Joint Entrance Examination JEE (Advanced): Calculus,INR 647,G. Tewani,https://amazon.in/Mathematics-Joint-Entrance-Examination-Advanced/dp/8131533891
"Sciences, Technology & Medicine",4.3,64,Complete NEET Guide: Chemistry,INR 466,MTG Editorial Board,https://amazon.in/Complete-NEET-Guide-Editorial-Board/dp/9385966367
"Sciences, Technology & Medicine",2.3,16,SSC JE: Civil Engineering - Topicwise Previous Solved Papers,INR 345,Made Easy Editorial,https://amazon.in/SSC-JE-Engineering-Topicwise-Previous/dp/9351472388
"Sciences, Technology & Medicine",4,58,Complete NEET Guide: Physics,INR 425,MTG Editorial Board,https://amazon.in/Complete-NEET-Guide-Editorial-Board/dp/9385966359
"Sciences, Technology & Medicine",4.3,15,Dc Dutta'S Textbook Of Obstetrics With Dvd-Rom,INR 742,Konar Hiralal,https://amazon.in/Dc-DuttaS-Textbook-Obstetrics-Dvd-Rom/dp/9351527239
"Sciences, Technology & Medicine",5,2,NCERT Practice Workbook Mathematics 6,INR 103,Arihant Experts,https://amazon.in/NCERT-Practice-Workbook-Mathematics-6/dp/9311121886
"Sciences, Technology & Medicine",4.5,39,New Simlified Physics - A Reference Book for Class 11 (Volume I & II),NA,S.L. Arora,https://amazon.in/New-Simplified-Physics-Reference-Class/dp/B00KILPZ1A
"Sciences, Technology & Medicine",4.4,279,Passport to A Healthy Pregnancy,INR 223,Dr. Gita Arjun,https://amazon.in/Passport-Healthy-Pregnancy-Gita-Arjun/dp/9381626146
"Sciences, Technology & Medicine",4.1,8,Pearson IIT Foundation Chemistry Class 8,INR 171,Trishna's,https://amazon.in/Pearson-IIT-Foundation-Chemistry-Class/dp/9332579067
"Sciences, Technology & Medicine",4.1,83,A Handbook for Computer Science /IT Engineering,INR 209,Made Easy Editorial,https://amazon.in/Handbook-Computer-Science-Engineering/dp/9383643242
"Sciences, Technology & Medicine",4.1,55,Colours and Shapes (Baby Touch and Feel),INR 150,DK,https://amazon.in/Colours-Shapes-Baby-Touch-Feel/dp/1405335394
"Sciences, Technology & Medicine",4.1,10,Mathematics Textbook for Class XI,INR 180,NCERT,https://amazon.in/Mathematics-Textbook-Class-XI-NCERT/dp/8174504869
"Sciences, Technology & Medicine",3.8,10,Universal Self-Scorer Biology 2017 (English) Vol  1 & 2,"INR 1,055",A Pannel of Authors,https://amazon.in/Universal-Self-Scorer-Biology-2017-English/dp/8193000234
"Sciences, Technology & Medicine",4.6,8,Pearson IIT Foundation Physics Class 8,INR 227,Trishna's,https://amazon.in/Pearson-IIT-Foundation-Physics-Class/dp/9332579024
"Sciences, Technology & Medicine",4.6,118,Surely you're Joking Mr Feynman: Adventures of a Curious Character,INR 386,Richard P Feynman,https://amazon.in/Surely-youre-Joking-Feynman-Adventures/dp/009917331X
"Sciences, Technology & Medicine",4.7,133,The Gene: An Intimate History,INR 382,Siddhartha Mukherjee,https://amazon.in/Gene-Intimate-History-Siddhartha-Mukherjee/dp/0670087149
"Sciences, Technology & Medicine",5,10,First Aid for the USMLE Step 1 2017 (A & L Review),"INR 1,077",Tao Le,https://amazon.in/First-USMLE-Step-2017-Review/dp/1259837637
"Sciences, Technology & Medicine",3.1,91,Class Notes of Maths,INR 284,Rakesh Yadav,https://amazon.in/Class-Notes-Maths-Rakesh-Yadav/dp/8193209427
"Sciences, Technology & Medicine",4.3,45,Challenge and Thrill of Pre-College Mathematics,INR 389,V. Krishnamurthy,https://amazon.in/Challenge-Thrill-Pre-College-Mathematics-Krishnamurthy/dp/8122440347
"Sciences, Technology & Medicine",5,5,All in One BIOLOGY CBSE Class 12th Edition 2017-18.,INR 252,Arihant Experts,https://amazon.in/BIOLOGY-CBSE-Class-12th-2017-18/dp/9311122726
"Sciences, Technology & Medicine",4.7,47,Indica: A Deep Natural History of the Indian Subcontinent,INR 574,Pranay Lal,https://amazon.in/Indica-Natural-History-Indian-Subcontinent/dp/8184007574
"Sciences, Technology & Medicine",4.6,53,The Brain: The Story of You,INR 339,David Eagleman,https://amazon.in/Brain-Story-You-David-Eagleman-ebook/dp/B00VKAZENW
"Sciences, Technology & Medicine",3.9,161,Civil Engineering: Conventional and Objective Type,INR 545,Khurmi R.S.,https://amazon.in/Civil-Engineering-Conventional-Objective-Type/dp/812192605X
"Sciences, Technology & Medicine",4.4,49,Mathematics for Joint Entrance Examination JEE (Advanced): Vectors & 3D Geometry,INR 373,G. Tewani,https://amazon.in/Mathematics-Joint-Entrance-Examination-Advanced/dp/8131533921
"Sciences, Technology & Medicine",4.5,87,Concise Inorganic Chemistry,INR 553,Lee,https://amazon.in/Concise-Inorganic-Chemistry-Lee/dp/8126515546
"Sciences, Technology & Medicine",4.1,7,"Review of
Pharmacology (PGMEE)",INR 582,Gobind Rai Garg,https://amazon.in/Review-Pharmacology-PGMEE-Gobind-Garg/dp/9352700058
"Sciences, Technology & Medicine",4.3,39,Black Holes: The Reith Lectures,INR 99,Stephen Hawking,https://amazon.in/Black-Holes-Lectures-Stephen-Hawking/dp/085750357X
"Sciences, Technology & Medicine",4,92,Advance maths for General Competitions,INR 400,Rakesh Yadav,https://amazon.in/Advance-maths-General-Competitions-Rakesh/dp/B00KZI745Q
"Sciences, Technology & Medicine",5,1,"The Power of Time Perception: Control the Speed of Time to Slow Down Aging, Live a Long Life, and Make Every Second Count Now",INR 256,Jean Paul Zogby,https://amazon.in/Power-Time-Perception-Control-Second-ebook/dp/B01MZEZL7S
"Sciences, Technology & Medicine",4.5,51,"Davidson's Principles and Practice of Medicine, International Edition","INR 1,993",Walker,https://amazon.in/Davidsons-Principles-Practice-Medicine-International/dp/0702050474
"Sciences, Technology & Medicine",4.4,26,Medicine: Prep Manual for Undergraduates,INR 747,K. George Mathews,https://amazon.in/Medicine-Undergraduates-K-George-Mathews/dp/813124234X
"Sciences, Technology & Medicine",4.1,162,Objective Electrical Technology,INR 575,Mehta V.K.,https://amazon.in/Objective-Electrical-Technology-Mehta-V-K/dp/8121920973
"Sciences, Technology & Medicine",4,1,GATE Electronics & Communication Engineering (26 Year's Chapter-Wise Solved Paper) 2018,INR 259,GKP,https://amazon.in/Electronics-Communication-Engineering-Chapter-Wise-Solved/dp/9386309807
"Sciences, Technology & Medicine",4.8,60,Hooked: How to Build Habit-Forming Products,INR 463,Nir Eyal,https://amazon.in/Hooked-How-Build-Habit-Forming-Products/dp/0241184835
"Sciences, Technology & Medicine",4.8,23,Secondary School Mathematics: for Class 10,INR 340,Raghubir Singh,https://amazon.in/Secondary-School-Mathematics-Class-10/dp/9350271303
"Sciences, Technology & Medicine",4.1,38,"Question Bank in Electrical Engineering: With More Than 17,000 Objective Type Questions & Answers",INR 459,J.B. Gupta,https://amazon.in/Question-Bank-Electrical-Engineering-Objective/dp/818975792X
"Sciences, Technology & Medicine",4.5,13,Magbook Indian & World Geography 2017,INR 148,Arihant Experts,https://amazon.in/Magbook-Indian-World-Geography-2017/dp/9385929879
"Sciences, Technology & Medicine",4.4,88,Physics for Joint Entrance Examination JEE (Advanced): Mechanics I,INR 503,B. M. Sharma,https://amazon.in/Physics-Joint-Entrance-Examination-Advanced/dp/8131533840
"Sciences, Technology & Medicine",4.5,6,Pearson IIT Foundation Maths Class 7,INR 238,Trishna's,https://amazon.in/Pearson-IIT-Foundation-Maths-Class/dp/9332579016
"Sciences, Technology & Medicine",4,68,Essentials Of Medical Pharmacology,INR 848,Tripathi KD,https://amazon.in/Essentials-Medical-Pharmacology-Tripathi-KD/dp/9350259370
"Sciences, Technology & Medicine",4.5,33,Oswaal CBSE Chapterwise and Topicwise Question Bank with Complete Solutions for Class 10 Mathematics (For March 2018 Exam),INR 291,Panel of Experts,https://amazon.in/Chapterwise-Topicwise-Question-Solutions-Mathematics/dp/9386339080
"Sciences, Technology & Medicine",4.2,693,Magical Book on Quicker Maths,INR 180,Manoj Tyra,https://amazon.in/Magical-Book-Quicker-Maths-Tyra/dp/8190458922
"Sciences, Technology & Medicine",4.7,470,Sapiens,INR 386,Yuval Noah Harari,https://amazon.in/Sapiens-Yuval-Noah-Harari/dp/0099590085
"Sciences, Technology & Medicine",4.1,16,GATE 2018: Mechanical Engineering Solved Papers,INR 460,Made Easy Editorial,https://amazon.in/GATE-2018-Mechanical-Engineering-Solved/dp/9351472574
"Sciences, Technology & Medicine",4.5,157,Objective NCERT at Your Fingertips for NEET-AIIMS - Biology,INR 549,MTG Editorial Board,https://amazon.in/Objective-NCERT-Your-Fingertips-NEET-AIIMS/dp/9385966405
"Sciences, Technology & Medicine",4.1,338,Mechanical Engineering (Conventional and Objective Type): Conventional and Objective Types,INR 449,R.S. Khurmi,https://amazon.in/Mechanical-Engineering-Conventional-Objective-Type/dp/8121906288
"Sciences, Technology & Medicine",4.7,300,When Breath Becomes Air,INR 323,Paul Kalanithi,https://amazon.in/When-Breath-Becomes-Paul-Kalanithi/dp/1847923674
"Sciences, Technology & Medicine",4.3,76,Problems In GENERAL PHYSICS,INR 110,I E Irodov,https://amazon.in/Problems-GENERAL-PHYSICS-I-Irodov/dp/9351762564
"Sciences, Technology & Medicine",4.4,74,PLANE TRIGONOMETRY Part-1,INR 54,S L Loney,https://amazon.in/PLANE-TRIGONOMETRY-Part-1-S-Loney/dp/9351761754
"Sciences, Technology & Medicine",4.7,470,Sapiens: A Brief History of Humankind,INR 237,Yuval Noah Harari,https://amazon.in/Sapiens-Humankind-Yuval-Noah-Harari-ebook/dp/B00K7ED54M
"Sciences, Technology & Medicine",4.1,69,Universal Self-Scorer Physics (English) (Set Of 2 Volumes),"INR 1,182",N/A,https://amazon.in/Universal-Self-Scorer-Physics-English-Vol/dp/819300020X
"Sciences, Technology & Medicine",4.5,184,Handbook of Physics,INR 108,Nipendra Bhatnagar,https://amazon.in/Handbook-Physics-Nipendra-Bhatnagar/dp/9352036034
"Sciences, Technology & Medicine",4.4,69,Objective NCERT at Your Fingertips for NEET-JEE MADE EASY - Chemistry,INR 404,MTG Editorial Board,https://amazon.in/Objective-NCERT-Your-Fingertips-NEET-JEE/dp/9385966391
"Sciences, Technology & Medicine",4.8,12,Understanding Physics for JEE Main & Advanced Electricity & Magnetism,INR 363,D C Pandey,https://amazon.in/Understanding-Physics-Advanced-Electricity-Magnetism/dp/931112530X
"Sciences, Technology & Medicine",4.5,80,Mathematics Vol. 1 & 2 Class - 12,INR 723,R.D. Sharma,https://amazon.in/Mathematics-Vol-Class-R-D-Sharma/dp/9383182962
"Sciences, Technology & Medicine",4.2,112,38 Years' Chapterwise Topicwise Solved Papers (2016-1979) IIT JEE Chemistry,INR 255,Ranjeet Shahi,https://amazon.in/Chapterwise-Topicwise-Solved-2016-1979-Chemistry/dp/9385980734
"Sciences, Technology & Medicine",4.7,3,GATE 2018: Civil Engineering Solved Papers,INR 424,Made Easy Editorial,https://amazon.in/GATE-2018-Engineering-Solved-Papers/dp/9351472566
"Sciences, Technology & Medicine",4.6,33,Physics Class 10 - Part 1,INR 326,Lakhmir Singh,https://amazon.in/Physics-Class-10-Part-1/dp/9352530489
"Sciences, Technology & Medicine",4.4,128,Handbook of Mathematics,INR 129,Hansraj Modi,https://amazon.in/Handbook-Mathematics-Hansraj-Modi/dp/935203659X
"Sciences, Technology & Medicine",4.5,397,A Brief History of Time: From Big Bang to Black Holes,INR 260,Stephen Hawking,https://amazon.in/Brief-History-Time-Black-Holes/dp/0553175211
"Sciences, Technology & Medicine",4.1,126,Let's Crack AFCAT - Air Force Common Admission Test 2017,INR 335,SSBCrack,https://amazon.in/Lets-Crack-AFCAT-Common-Admission/dp/819310871X
"Sciences, Technology & Medicine",5,11,All in One PHYSICS CBSE Class 12th Edition 2017-18,INR 291,Arihant Experts,https://amazon.in/PHYSICS-CBSE-Class-12th-2017-18/dp/9311122696
"Sciences, Technology & Medicine",4.4,118,AFCAT (Air Force Common Admission Test) 2017,INR 320,Arihant Experts,https://amazon.in/AFCAT-Force-Common-Admission-Test/dp/9350943409
"Sciences, Technology & Medicine",4.6,56,29 Years NEET-AIPMT Chapterwise Solutions - Physics,INR 242,MTG Editorial Board,https://amazon.in/29-Years-NEET-AIPMT-Chapterwise-Solutions/dp/9385966448
"Sciences, Technology & Medicine",4.6,18,Pearson IIT Foundation Maths Class 9,INR 344,Trishna's,https://amazon.in/Pearson-IIT-Foundation-Maths-Class/dp/9332578982
"Sciences, Technology & Medicine",4.4,57,29 Years NEET-AIPMT Chapterwise Solutions - Chemistry,INR 180,MTG Editorial Board,https://amazon.in/Years-NEET-AIPMT-Chapterwise-Solutions-Chemistry/dp/9385966456
"Sciences, Technology & Medicine",4.6,320,Elon Musk: How the Billionaire CEO of Spacex and Tesla is Shaping Our Future,INR 520,Ashlee Vance,https://amazon.in/Elon-Musk-Billionaire-Spacex-Shaping/dp/0753555638
"Sciences, Technology & Medicine",3.9,96,Animals (Baby Touch and Feel),INR 202,DK,https://amazon.in/Animals-Baby-Touch-Feel-DK/dp/1405329130
"Sciences, Technology & Medicine",4.5,80,Objective NCERT at Your Fingertips for NEET-AIIMS - Physics,INR 442,MTG Editorial Board,https://amazon.in/Objective-NCERT-Your-Fingertips-NEET-AIIMS/dp/9385966383
"Sciences, Technology & Medicine",4.6,19,"Wiley's J.D. Lee Concise Inorganic Chemistry for JEE (Main & Advanced), 2018",INR 608,Sudarsan Guha,https://amazon.in/Wileys-Concise-Inorganic-Chemistry-Advanced/dp/8126566493
"Sciences, Technology & Medicine",4.3,130,Civil Engineering: Through Objective Type Questions,INR 326,Gupta,https://amazon.in/Civil-Engineering-Through-Objective-Questions/dp/8123907974
"Sciences, Technology & Medicine",4.6,67,29 Years NEET-AIPMT Chapterwise Solutions - Biology,INR 255,MTG Editorial Board,https://amazon.in/29-Years-NEET-AIPMT-Chapterwise-Solutions/dp/9385966464
"Sciences, Technology & Medicine",4.6,75,All in one MATHEMATICS class 10th,INR 223,Arihant experts,https://amazon.in/All-one-MATHEMATICS-class-10th/dp/9311124338
"Sciences, Technology & Medicine",4.8,17,"Wiley's Solomons, Fryhle & Snyder Organic Chemistry for JEE (Main & Advanced)",INR 553,M.S. Chouhan,https://amazon.in/Wileys-Solomons-Organic-Chemistry-Advanced/dp/8126560657
"Sciences, Technology & Medicine",4.3,27,Pearson IIT Foundation Maths Class 10,INR 352,Trishna's,https://amazon.in/Pearson-IIT-Foundation-Maths-Class/dp/9332578974
"Sciences, Technology & Medicine",4.7,53,Pearson IIT Foundation Physics Class 10,INR 339,Trishna's,https://amazon.in/Pearson-IIT-Foundation-Physics-Class/dp/9332579032
"Sciences, Technology & Medicine",4.2,12,Chapterwise-Sectionwise Solved Papers NDA & NA,INR 196,Arihant Experts,https://amazon.in/Chapterwise-Sectionwise-Solved-Papers-NDA-NA/dp/9386179091
"Sciences, Technology & Medicine",4.2,19,All-in-One Chemistry CBSE Class for 12 (2017-18),INR 306,Indu Gupta,https://amazon.in/All-One-Chemistry-Class-2017-18/dp/931112270X
"Sciences, Technology & Medicine",4.6,62,Mathematics for Joint Entrance Examination JEE (Advanced): Trigonometry,INR 385,G. Tewani,https://amazon.in/Mathematics-Joint-Entrance-Examination-Advanced/dp/8131533913
"Sciences, Technology & Medicine",5,5,Mathematics for Joint Entrance Examination JEE (Advanced): Algebra,INR 575,G. Tewani,https://amazon.in/Mathematics-Joint-Entrance-Examination-Advanced/dp/8131533883
"Sciences, Technology & Medicine",4.5,83,Complete NEET Guide: Biology,INR 372,MTG Editorial Board,https://amazon.in/Complete-NEET-Guide-Editorial-Board/dp/9385966375
"Sciences, Technology & Medicine",4.9,18,Pearson IIT Foundation Physics Class 9,INR 306,Trishna's,https://amazon.in/Pearson-IIT-Foundation-Physics-Class/dp/9332579040
"Sciences, Technology & Medicine",4.7,43,Homo Deus: A Brief History of Tomorrow,INR 559,Yuval Noah Harari,https://amazon.in/Homo-Deus-Brief-History-Tomorrow/dp/1910701882
"Sciences, Technology & Medicine",3.9,47,AFCAT Topic-wise Solved Papers (2011-16) with 5 Practice Sets,INR 98,Disha Experts,https://amazon.in/Topic-wise-Solved-Papers-2011-16-Practice/dp/9385846744
"Sciences, Technology & Medicine",2.5,21,Indian and World Geography,INR 349,Majid Husain,https://amazon.in/Indian-World-Geography-Majid-Husain/dp/9352602951
"Sciences, Technology & Medicine",4.3,259,Relativity: The Special and the General Theory (Routledge Classics),INR 221,Albert Einstein,https://amazon.in/Relativity-Special-General-Routledge-Classics/dp/9380914229
"Sciences, Technology & Medicine",4.7,300,When Breath Becomes Air,INR 160,Paul Kalanithi,https://amazon.in/When-Breath-Becomes-Paul-Kalanithi-ebook/dp/B0165X8WN2
"Sciences, Technology & Medicine",4,110,A Handbook for Electrical Engineering,INR 212,ME Team,https://amazon.in/Handbook-Electrical-Engineering-ME-Team/dp/9383643617
"Sciences, Technology & Medicine",4.5,314,The Theory of Everything,INR 159,Stephen Hawking,https://amazon.in/Theory-Everything-Stephen-Hawking/dp/8179925919
"Sciences, Technology & Medicine",4.1,41,The Elements of COORDINATE GEOMETRY Part-1 Cartesian Coordinates,INR 97,S L Loney,https://amazon.in/Elements-COORDINATE-GEOMETRY-Cartesian-Coordinates/dp/9351762238
"Sciences, Technology & Medicine",4.9,13,Pearson IIT Foundation Chemistry Class 9,INR 215,Trishna's,https://amazon.in/Pearson-IIT-Foundation-Chemistry-Class/dp/9332579075
